 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     6      2845386   6:2845386   0.245902      6      3654362   6:3654362  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3654664   6:3654664   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      3655294   6:3655294   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3655766   6:3655766   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3655931   6:3655931   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3656358   6:3656358   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3657410   6:3657410  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3657613   6:3657613   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3658551   6:3658551   0.147541     0.385882 
     6      2845386   6:2845386   0.245902      6      3659357   6:3659357  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3659957   6:3659957  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      3661185   6:3661185   0.295082     0.216455 
     6      2845386   6:2845386   0.245902      6      3664276   6:3664276   0.245902     0.311332 
     6      2845386   6:2845386   0.245902      6      3665545   6:3665545  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3666399   6:3666399   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3666437   6:3666437   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3667273   6:3667273   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3667516   6:3667516   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3667811   6:3667811   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3668006   6:3668006   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3669960   6:3669960   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3669987   6:3669987   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3671452   6:3671452  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3672974   6:3672974   0.327869     0.243268 
     6      2845386   6:2845386   0.245902      6      3673168   6:3673168  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3674121   6:3674121   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3674246   6:3674246   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3674426   6:3674426  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3675119   6:3675119   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3675721   6:3675721   0.196721     0.233816 
     6      2845386   6:2845386   0.245902      6      3675880   6:3675880   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3676006   6:3676006   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3676924   6:3676924   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3677521   6:3677521   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3677585   6:3677585   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3677967   6:3677967   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3678899   6:3678899   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3679254   6:3679254   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3679810   6:3679810   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3680024   6:3680024   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3681676   6:3681676  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3681831   6:3681831   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3683059   6:3683059  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3683806   6:3683806  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3685279   6:3685279   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3687150   6:3687150   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3692790   6:3692790   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3694454   6:3694454   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3696882   6:3696882   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3697302   6:3697302   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3697667   6:3697667  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3697857   6:3697857   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3698771   6:3698771   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3699428   6:3699428  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3700739   6:3700739  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3701026   6:3701026   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3704293   6:3704293   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3704369   6:3704369   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3705194   6:3705194   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3705494   6:3705494   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3705923   6:3705923   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3705976   6:3705976   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3706648   6:3706648   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3707819   6:3707819   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3708073   6:3708073   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3708114   6:3708114   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3711865   6:3711865   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3713398   6:3713398   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3714239   6:3714239  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3714261   6:3714261   0.278689     0.335302 
     6      2845386   6:2845386   0.245902      6      3714917   6:3714917   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3714918   6:3714918   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3715092   6:3715092   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3716925   6:3716925   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3717910   6:3717910   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3718819   6:3718819  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3719398   6:3719398   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3719435   6:3719435  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3719738   6:3719738   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3720791   6:3720791   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3721212   6:3721212   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3721669   6:3721669   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3722336   6:3722336   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3725615   6:3725615   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3725790   6:3725790   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3737072   6:3737072  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3738198   6:3738198  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3740054   6:3740054  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3742079   6:3742079   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3742120   6:3742120  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3743037   6:3743037   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3743038   6:3743038   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3744082   6:3744082  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3746408   6:3746408  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3748239   6:3748239  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3750777   6:3750777  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      3751847   6:3751847  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3754692   6:3754692  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3766282   6:3766282  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      3766283   6:3766283  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      3766286   6:3766286  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      3766292   6:3766292  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3766298   6:3766298  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      3766307   6:3766307  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      3766309   6:3766309  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      3778516   6:3778516   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3780312   6:3780312   0.180328    0.0717391 
     6      2845386   6:2845386   0.245902      6      3782607   6:3782607  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3789476   6:3789476   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3789706   6:3789706  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3792293   6:3792293   0.262295     0.275564 
     6      2845386   6:2845386   0.245902      6      3795489   6:3795489   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3796051   6:3796051  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      3796301   6:3796301   0.311475     0.191829 
     6      2845386   6:2845386   0.245902      6      3801005   6:3801005  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      3803828   6:3803828  0.0655738    0.0244343 
