 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     3     12671802   3:12671802   0.442623      3     12763169   3:12763169   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12763571   3:12763571   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12763813   3:12763813  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12764075   3:12764075   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764135   3:12764135   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764231   3:12764231   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764342   3:12764342   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764349   3:12764349   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764407   3:12764407   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764420   3:12764420   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764502   3:12764502   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764505   3:12764505   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764532   3:12764532   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764559   3:12764559   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764561   3:12764561   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764562   3:12764562   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764616   3:12764616   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12764663   3:12764663   0.295082     0.129212 
     3     12671802   3:12671802   0.442623      3     12764677   3:12764677   0.245902     0.186821 
     3     12671802   3:12671802   0.442623      3     12765141   3:12765141   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12765164   3:12765164   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12765167   3:12765167   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12765170   3:12765170   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12765207   3:12765207   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12765218   3:12765218   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12765397   3:12765397   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12765628   3:12765628   0.295082     0.129212 
     3     12671802   3:12671802   0.442623      3     12765987   3:12765987   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766057   3:12766057   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766196   3:12766196   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766197   3:12766197   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766296   3:12766296   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766298   3:12766298   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766305   3:12766305   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766747   3:12766747   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766838   3:12766838   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12766839   3:12766839  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12766844   3:12766844   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766854   3:12766854   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766871   3:12766871   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766927   3:12766927   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12766973   3:12766973   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12767064   3:12767064   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12767261   3:12767261   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12767365   3:12767365   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12767583   3:12767583  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12767584   3:12767584   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12767667   3:12767667   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12767875   3:12767875   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12767957   3:12767957   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12768401   3:12768401   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12768419   3:12768419   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12768459   3:12768459   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12768537   3:12768537   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12769150   3:12769150   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12769437   3:12769437   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12769653   3:12769653  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12769924   3:12769924   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12770023   3:12770023   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12770057   3:12770057   0.245902    0.0157873 
     3     12671802   3:12671802   0.442623      3     12770214   3:12770214  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12770309   3:12770309  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12770454   3:12770454  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12770533   3:12770533   0.180328    0.0257398 
     3     12671802   3:12671802   0.442623      3     12770757   3:12770757   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12770847   3:12770847  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12770863   3:12770863   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12771206   3:12771206   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12771318   3:12771318   0.393443     0.422689 
     3     12671802   3:12671802   0.442623      3     12771468   3:12771468  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12772042   3:12772042  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12772235   3:12772235  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12772244   3:12772244   0.180328    0.0257398 
     3     12671802   3:12671802   0.442623      3     12772539   3:12772539  0.0983607    0.0336733 
     3     12671802   3:12671802   0.442623      3     12772540   3:12772540   0.327869    0.0733634 
     3     12671802   3:12671802   0.442623      3     12772929   3:12772929   0.278689     0.034538 
     3     12671802   3:12671802   0.442623      3     12773257   3:12773257  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12773923   3:12773923  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12774082   3:12774082  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12774279   3:12774279   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12774465   3:12774465    0.47541     0.422583 
     3     12671802   3:12671802   0.442623      3     12774594   3:12774594  0.0983607    0.0336733 
     3     12671802   3:12671802   0.442623      3     12774908   3:12774908   0.491803     0.331511 
     3     12671802   3:12671802   0.442623      3     12774945   3:12774945  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12775374   3:12775374   0.491803     0.331511 
     3     12671802   3:12671802   0.442623      3     12775428   3:12775428   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12775537   3:12775537   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12775618   3:12775618   0.491803     0.331511 
     3     12671802   3:12671802   0.442623      3     12776000   3:12776000   0.442623     0.445898 
     3     12671802   3:12671802   0.442623      3     12776133   3:12776133   0.442623     0.445898 
     3     12671802   3:12671802   0.442623      3     12776761   3:12776761   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12777065   3:12777065  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12777229   3:12777229   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12777344   3:12777344   0.295082     0.332421 
     3     12671802   3:12671802   0.442623      3     12777554   3:12777554   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12777581   3:12777581  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12777794   3:12777794   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12777944   3:12777944  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12778114   3:12778114  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12778694   3:12778694  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12779057   3:12779057  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12779257   3:12779257  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12779407   3:12779407   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12779432   3:12779432   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12779446   3:12779446   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12779510   3:12779510   0.344262     0.552974 
     3     12671802   3:12671802   0.442623      3     12779521   3:12779521   0.344262     0.552974 
