 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     2       873169    2:873169   0.245902      2      1256414   2:1256414   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256421   2:1256421   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256465   2:1256465   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256466   2:1256466   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256470   2:1256470   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256526   2:1256526   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256547   2:1256547   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256563   2:1256563   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256571   2:1256571   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256583   2:1256583   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256589   2:1256589   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256601   2:1256601   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256610   2:1256610   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256628   2:1256628   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256880   2:1256880   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256898   2:1256898   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256919   2:1256919   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256946   2:1256946   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256955   2:1256955   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1256958   2:1256958   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257012   2:1257012   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257057   2:1257057   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257058   2:1257058   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257061   2:1257061   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257098   2:1257098   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257159   2:1257159   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257162   2:1257162   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257168   2:1257168   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257190   2:1257190   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257212   2:1257212   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1257222   2:1257222   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257278   2:1257278   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257294   2:1257294   0.229508     0.103716 
     2       873169    2:873169   0.245902      2      1257334   2:1257334   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257367   2:1257367   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257371   2:1257371   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257397   2:1257397   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257410   2:1257410   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257420   2:1257420   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257483   2:1257483   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257484   2:1257484   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257488   2:1257488   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257500   2:1257500   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257532   2:1257532   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257592   2:1257592   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257616   2:1257616   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257715   2:1257715   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257732   2:1257732   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257751   2:1257751   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257767   2:1257767   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257768   2:1257768   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257787   2:1257787   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257791   2:1257791   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257792   2:1257792   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257794   2:1257794   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257796   2:1257796   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257797   2:1257797   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257808   2:1257808   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257810   2:1257810   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257813   2:1257813   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257820   2:1257820   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257979   2:1257979   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1257989   2:1257989   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258031   2:1258031   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258091   2:1258091   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258094   2:1258094   0.262295    0.0703885 
     2       873169    2:873169   0.245902      2      1258106   2:1258106   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258118   2:1258118   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258142   2:1258142   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258151   2:1258151   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258157   2:1258157   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258159   2:1258159   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258160   2:1258160   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258170   2:1258170   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258178   2:1258178   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258188   2:1258188   0.262295     0.115942 
     2       873169    2:873169   0.245902      2      1258217   2:1258217   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258225   2:1258225   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258228   2:1258228   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258230   2:1258230   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258255   2:1258255   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1258356   2:1258356  0.0655738     0.096167 
     2       873169    2:873169   0.245902      2      1258382   2:1258382   0.147541   0.00713489 
     2       873169    2:873169   0.245902      2      1258417   2:1258417  0.0655738     0.096167 
     2       873169    2:873169   0.245902      2      1258525   2:1258525   0.114754    0.0422705 
     2       873169    2:873169   0.245902      2      1259002   2:1259002   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259013   2:1259013   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259043   2:1259043   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259158   2:1259158   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259248   2:1259248   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259264   2:1259264   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259319   2:1259319   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259397   2:1259397   0.442623  0.000764106 
     2       873169    2:873169   0.245902      2      1259404   2:1259404   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259422   2:1259422   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259435   2:1259435   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259493   2:1259493   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259495   2:1259495   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259510   2:1259510   0.180328      0.18088 
     2       873169    2:873169   0.245902      2      1259511   2:1259511   0.180328      0.18088 
